56,Suisse,10
56,Château de Soule,11
56,Tourterelles,12
56,Coteaux,13
56,Mairie Auzeville,14
56,Prat,15
56,Mayrine,16
56,Auzeville Eglise,17
57,Basso Cambo,1
57,Mesplé,2
57,Mounède,3
57,De Croutte,4
57,Guilhermy,5
57,La Ramée,6
57,Tucaut,7
57,Bourdettes,8
57,Bachecame Petit Jean,9
57,Somme,10
57,Résistance,11
57,De Gaulle,12
57,Pré Vicinal,13
57,Vivier,14
57,Béarn,15
57,Rubens,16
57,Vieux Moulin,17
57,Bizet,18
57,Tamaris,19
57,Pyrénées,20
57,Roses,21
57,Espace Pagnol,22
57,Roussillon,23
57,Languedoc,24
57,Montségur,25
57,Surcouf,26
57,Le Parc,27
57,Croix,27
57,Berdeil,28
57,Méditerranée,28
57,Vierge,29
57,Bel Air,29
57,Maison de Retraite,30
57,Tennis Club Frouzins,31
57,Collège Picasso,32
57,Painlevé,33
57,F. Mitterrand,34
57,Frouzins JP Sabatier,35
58,Basso Cambo,1
58,Mesplé,2
58,Place Bouillière,2
58,Mounède,3
58,Desnos,3
58,De Croutte,4
58,Ourliac,4
58,Angély,5
58,René Valmy,5
58,Liffard,6
58,Eisenhower,6
58,Reguelongue,7
58,Roussimort,7
58,Licard,8
58,Vouet,8
58,Alcatel,9
58,Coin Fermé,9
58,Bayès,10
58,Candie,10
58,Rond-point de l'Espace,11
58,Villenouvelle,11
58,Canto Laouzetto,12
